#timestamp [ns],w_RS_S_x [rad s^-1],w_RS_S_y [rad s^-1],w_RS_S_z [rad s^-1],a_RS_S_x [m s^-2],a_RS_S_y [m s^-2],a_RS_S_z [m s^-2]
-8335551583907448008,0,0,0,0.00390625,0.0078125,0.00390625
-8335551583898700008,0,0,0,0.00390625,0.0078125,0.00390625
-8335551583889868008,0,0,0,0.00390625,0.0078125,-0.0351562
-8335551583883111008,0,0,0,0.00390625,0.0078125,-0.0351562
-8335551583875719008,0,0,0,0.00390625,0.0078125,-0.0351562
-8335551583869785008,0,0,0,0.00390625,0.0078125,0.00390625
-8335551583862267008,0,0,0,0.00390625,0.0078125,0.00390625
-8335551583855869008,0,0,0,0.00390625,0.0078125,0.00390625
-8335551583850930008,0,0,0,0.00390625,-0.03125,0.00390625
-8335551583845836008,0,0,0,0.00390625,0.0078125,0.00390625
-8335551583840308008,0,0,0,0.00390625,0.0078125,0.00390625
-8335551583835366008,0,0,0,-0.0351562,-0.03125,0.00390625
-8335551583830466008,0,0,0,-0.0351562,0.0078125,0.00390625
-8335551583825556008,0,0,0,0.00390625,-0.03125,0.00390625
-8335551583820164008,0,0,0,0.00390625,-0.03125,0.00390625
-8335551583814863008,0,0,0,0.00390625,0.0078125,0.00390625
-8335551583807470008,0,0,0,0.00390625,0.0078125,0.00390625
-8335551583801073008,0,0,0,-0.0351562,0.0078125,0.00390625
-8335551583795914008,0,0,0,-0.0351562,-0.03125,-0.0351562
-8335551583791002008,0,0,0,-0.0351562,0.0078125,0.00390625
-8335551583784727008,0,0,0,0.00390625,-0.03125,0.00390625
-8335551583779538008,0,0,0,0.00390625,-0.03125,0.00390625
-8335551583771909008,0,0,0,0.00390625,-0.03125,0.00390625
-8335551583765891008,0,0,0,0.00390625,0.0078125,0.0429688
-8335551583760756008,0,0,0,-0.0351562,-0.03125,0.00390625
-8335551583752339008,0,0,0,0.00390625,-0.03125,0.00390625
-8335551583744147008,0,0,0,0.00390625,0.0078125,0.00390625
-8335551583736853008,0,0,0,0.00390625,0.0078125,0.00390625
-8335551583728663008,0,0,0,0.00390625,-0.03125,0.0429688
-8335551583723067008,0,0,0,0.00390625,0.0078125,0.00390625
-8335551583714317008,0,0,0,0.00390625,0.0078125,0.00390625
-8335551583707005008,0,0,0,0.00390625,0.0078125,0.00390625
-8335551583699457008,0,0,0,0.0117188,0.0078125,0.00390625
-8335551583692381008,0,0,0,0.0117188,0.0078125,-0.0351562
-8335551583681625008,0,0,0,-0.0273438,-0.03125,0.00390625
-8335551583673753008,0,0,0,-0.0273438,-0.03125,0.00390625
-8335551583664805008,0,0,0,-0.0273438,-0.03125,0.00390625
-8335551583656619008,0,0,0,-0.0273438,-0.03125,0.00390625
-8335551583649417008,0,0,0,0.0507812,0.0078125,0.00390625
-8335551583639187008,0,0,0,0.0507812,0.0078125,0.00390625
-8335551583628372008,0,0,0,0.0507812,0.0078125,0.00390625
-8335551583621386008,0,0,0,0.0117188,0.0078125,0.00390625
-8335551583613055008,0,0,0,0.0117188,0.0078125,0.0429688
-8335551583600880008,0,0,0,0.0117188,0.0078125,0.00390625
-8335551583593612008,0,0,0,0.0117188,0.0078125,0.00390625
-8335551583583633008,0,0,0,-0.0273438,0.0078125,0.0351562
-8335551583574731008,0,0,0,0.0117188,0.0078125,0.0351562
-8335551583566336008,0,0,0,0.0117188,0.0078125,0.0351562
-8335551583558163008,0,0,0,0.0117188,0.0078125,0.0351562
-8335551583552118008,0,0,0,0.0507812,0.0078125,-0.0429688
-8335551583543948008,0,0,0,0.0117188,-0.03125,-0.00390625
-8335551583534454008,0,0,0,0.0117188,-0.03125,-0.00390625
-8335551583527536008,0,0,0,0.0117188,-0.03125,-0.00390625
-8335551583518602008,0,0,0,-0.0273438,0.0078125,0.0351562
-8335551583508860008,0,0,0,-0.0273438,0.0078125,-0.00390625
-8335551583502267008,0,0,0,-0.0273438,0.0078125,-0.00390625
-8335551583491561008,0,0,0,0.0507812,-0.03125,-0.00390625
-8335551583483445008,0,0,0,0.0507812,-0.03125,-0.00390625
-8335551583471613008,0,0,0,0.0117188,0.0078125,-0.0429688
-8335551583463270008,0,0,0,-0.0273438,0.0078125,-0.00390625
-8335551583453157008,0,0,0,0.0117188,0.0078125,0.0351562
-8335551583444187008,0,0,0,0.0117188,0.0078125,-0.00390625
-8335551583436791008,0,0,0,0.0117188,0.0078125,-0.00390625
-8335551583430842008,0,0,0,-0.0273438,-0.03125,-0.00390625
-8335551583425523008,0,0,0,0.0117188,-0.03125,-0.00390625
-8335551583420507008,0,0,0,0.0117188,0.0078125,-0.00390625
-8335551583415557008,0,0,0,0.0117188,-0.03125,0.0351562
-8335551583408828008,0,0,0,-0.0273438,0.0078125,-0.00390625
-8335551583400696008,0,0,0,-0.0273438,0.0078125,-0.00390625
-8335551583394723008,0,0,0,0.0117188,0.0078125,-0.00390625
-8335551583387374008,0,0,0,0.0117188,0.0078125,-0.00390625
-8335551583379801008,0,0,0,-0.0273438,0.0078125,-0.00390625
-8335551583370543008,0,0,0,0.0117188,0.0078125,-0.00390625
-8335551583361531008,0,0,0,0.0117188,-0.03125,-0.00390625
-8335551583353338008,0,0,0,0.0117188,0.0078125,-0.00390625
-8335551583344620008,0,0,0,0.0117188,0.0078125,-0.00390625
-8335551583336353008,0,0,0,0.0117188,0.0078125,-0.00390625
-8335551583330456008,0,0,0,0.0117188,0.0078125,-0.00390625
-8335551583325526008,0,0,0,-0.0273438,0.046875,0.0351562
-8335551583320510008,0,0,0,0.0117188,0.0078125,0.0351562
-8335551583319880008,0,0,0,0.0117188,0.0078125,0.0351562
-8335551583317193008,0,0,0,0.0117188,0.0078125,0.0351562
-8335551583308672008,0,0,0,0.0117188,-0.03125,-0.00390625
-8335551583302380008,0,0,0,0.0117188,0.0078125,-0.00390625
-8335551583293533008,0,0,0,0.0117188,0.0078125,-0.0429688
-8335551583284128008,0,0,0,0.0117188,0.0078125,-0.00390625
-8335551583276832008,0,0,0,0.0117188,0.0078125,-0.00390625
-8335551583270876008,0,0,0,0.0117188,0.0078125,-0.00390625
-8335551583264957008,0,0,0,-0.0273438,-0.03125,-0.00390625
-8335551583260061008,0,0,0,-0.0273438,-0.03125,-0.00390625
-8335551583255151008,0,0,0,0.0117188,-0.03125,0.0351562
-8335551583247893008,0,0,0,0.0117188,-0.03125,0.0351562
-8335551583240756008,0,0,0,0.0117188,-0.03125,0.0351562
-8335551583231026008,0,0,0,0.0117188,0.0078125,-0.00390625
-8335551583223354008,0,0,0,0.0117188,0.0078125,-0.00390625
-8335551583212909008,0,0,0,0.0117188,0.0078125,-0.00390625
-8335551583202636008,0,0,0,0.0117188,0.0078125,-0.00390625
-8335551583192197008,0,0,0,0.0117188,0.0078125,-0.00390625
-8335551583181125008,0,0,0,0.0117188,0.0078125,-0.00390625
-8335551583172934008,0,0,0,0.0117188,-0.03125,-0.00390625
-8335551583164153008,0,0,0,0.0117188,0.0078125,-0.00390625
-8335551583154093008,0,0,0,0.0117188,0.0078125,-0.00390625
-8335551583145038008,0,0,0,0.0117188,0.0078125,-0.00390625
-8335551583139167008,0,0,0,0.0117188,0.0078125,0.0351562
-8335551583130807008,0,0,0,0.0117188,0.0078125,0.0351562
-8335551583124931008,0,0,0,0.0507812,0.0078125,-0.00390625
-8335551583116485008,0,0,0,0.0117188,0.0078125,0.0351562
-8335551583108650008,0,0,0,0.0117188,0.0078125,0.0351562
-8335551583098973008,0,0,0,0.0117188,0.0078125,0.0351562
-8335551583088536008,0,0,0,0.0117188,0.0078125,0.0351562
-8335551583079527008,0,0,0,0.0117188,0.0078125,-0.00390625
-8335551583069149008,0,0,0,0.0117188,0.0078125,-0.00390625
-8335551583059552008,0,0,0,0.0117188,0.0078125,-0.00390625
-8335551583048019008,0,0,0,0.0117188,0.0078125,-0.00390625
-8335551583041726008,0,0,0,-0.0273438,0.0078125,0.0351562
-8335551583033466008,0,0,0,0.0117188,-0.03125,-0.00390625
-8335551583020683008,0,0,0,0.0117188,0.0078125,0.0351562
-8335551583011949008,0,0,0,0.0117188,0.0078125,0.0351562
-8335551583003336008,0,0,0,0.0117188,0.0078125,0.0351562
-8335551582992906008,0,0,0,-0.0273438,0.0078125,0.0351562
-8335551582984141008,0,0,0,-0.0273438,-0.03125,0.0742188
-8335551582976847008,0,0,0,-0.0273438,-0.03125,0.0742188
-8335551582970261008,0,0,0,-0.0273438,-0.0664062,0.0351562
-8335551582965269008,0,0,0,0.0117188,0.0078125,-0.00390625
-8335551582957961008,0,0,0,0.0117188,-0.03125,-0.00390625
-8335551582948822008,0,0,0,0.0117188,0.0078125,-0.00390625
-8335551582940470008,0,0,0,0.0117188,0.0078125,-0.00390625
-8335551582930230008,0,0,0,0.0117188,0.0078125,-0.00390625
-8335551582921579008,0,0,0,0.0117188,-0.03125,0.0351562
-8335551582913396008,0,0,0,0.0117188,0.0078125,0.0351562
-8335551582904270008,0,0,0,0.0117188,0.0078125,-0.00390625
-8335551582896043008,0,0,0,0.0117188,0.0078125,-0.00390625
-8335551582890150008,0,0,0,0.00390625,-0.03125,-0.00390625
-8335551582885245008,0,0,0,0.00390625,-0.03125,-0.00390625
-8335551582876242008,0,0,0,-0.0351562,0.0078125,0.0351562
-8335551582868105008,0,0,0,0.00390625,0.0078125,-0.00390625
-8335551582860769008,0,0,0,0.00390625,0.0078125,-0.00390625
-8335551582852950008,0,0,0,0.00390625,0.0078125,-0.00390625
-8335551582844453008,0,0,0,0.00390625,0.0078125,-0.00390625
-8335551582834186008,0,0,0,-0.0351562,0.0078125,-0.00390625
-8335551582825980008,0,0,0,0.00390625,0.0078125,-0.00390625
-8335551582814663008,0,0,0,0.00390625,-0.03125,-0.00390625
-8335551582806486008,0,0,0,0.00390625,0.0078125,0.0351562
-8335551582798353008,0,0,0,0.00390625,0.0078125,0.0742188
-8335551582788871008,0,0,0,-0.0351562,-0.03125,-0.00390625
-8335551582781573008,0,0,0,-0.0351562,-0.03125,-0.00390625
-8335551582775659008,0,0,0,0.0117188,0.0078125,-0.00390625
-8335551582770550008,0,0,0,-0.0273438,-0.03125,0.0351562
-8335551582765486008,0,0,0,0.0117188,0.0078125,0.0351562
-8335551582760539008,0,0,0,0.0117188,-0.03125,0.0351562
-8335551582752705008,0,0,0,0.0117188,-0.03125,-0.00390625
-8335551582744598008,0,0,0,0.0117188,0.0078125,-0.00390625
-8335551582733665008,0,0,0,0.0117188,0.0078125,-0.00390625
-8335551582724731008,0,0,0,0.0117188,0.0078125,-0.00390625
-8335551582716279008,0,0,0,0.0117188,0.0078125,-0.00390625
-8335551582708543008,0,0,0,0.0117188,0.046875,0.0351562
-8335551582702849008,0,0,0,0.0117188,0.0078125,0.0351562
-8335551582693804008,0,0,0,0.0117188,0.0078125,-0.00390625
-8335551582685301008,0,0,0,0.0117188,0.0078125,-0.00390625
-8335551582679351008,0,0,0,-0.0273438,-0.03125,-0.0429688
-8335551582672101008,0,0,0,-0.0273438,-0.03125,-0.0429688
-8335551582663277008,0,0,0,0.0117188,0.0078125,-0.00390625
-8335551582653801008,0,0,0,0.0117188,0.0078125,-0.0429688
-8335551582645013008,0,0,0,0.0117188,-0.0234375,-0.00390625
-8335551582640098008,0,0,0,-0.0273438,-0.0234375,-0.00390625
-8335551582632423008,0,0,0,-0.0273438,0.015625,0.0351562
-8335551582627236008,0,0,0,0.0117188,0.015625,-0.00390625
-8335551582618442008,0,0,0,-0.0273438,-0.0234375,-0.00390625
-8335551582607429008,0,0,0,0.0117188,0.015625,-0.00390625
-8335551582597241008,0,0,0,0.0117188,0.015625,0.0351562
-8335551582584997008,0,0,0,0.0117188,0.015625,0.0351562
-8335551582576619008,0,0,0,0.0117188,0.015625,0.0351562
-8335551582565821008,0,0,0,0.0117188,0.015625,-0.00390625
-8335551582557648008,0,0,0,0.0117188,0.015625,-0.0429688
-8335551582548884008,0,0,0,0.0117188,0.015625,-0.00390625
-8335551582541586008,0,0,0,0.0117188,0.015625,-0.00390625
-8335551582535597008,0,0,0,0.0117188,0.015625,-0.00390625
-8335551582530668008,0,0,0,0.0117188,0.015625,-0.00390625
-8335551582525192008,0,0,0,0.0117188,0.015625,-0.00390625
-8335551582519681008,0,0,0,0.0117188,0.0078125,-0.0429688
-8335551582508866008,0,0,0,0.0117188,0.0078125,-0.0429688
-8335551582501544008,0,0,0,-0.0273438,-0.03125,0.0351562
-8335551582493137008,0,0,0,0.0117188,0.0078125,-0.00390625
-8335551582480167008,0,0,0,0.0117188,0.0078125,-0.00390625
-8335551582471971008,0,0,0,0.0117188,-0.03125,-0.00390625
-8335551582463832008,0,0,0,0.0117188,0.0078125,-0.00390625
-8335551582455856008,0,0,0,0.0117188,0.0078125,-0.00390625
-8335551582444979008,0,0,0,-0.0273438,0.0078125,-0.00390625
-8335551582434953008,0,0,0,-0.0273438,0.0078125,-0.00390625
-8335551582427420008,0,0,0,0.0117188,0.0078125,0.0351562
-8335551582415860008,0,0,0,-0.0273438,-0.03125,-0.00390625
-8335551582408555008,0,0,0,-0.0273438,-0.03125,-0.00390625
-8335551582396702008,0,0,0,-0.0273438,-0.03125,-0.00390625
-8335551582389377008,0,0,0,-0.0273438,-0.03125,-0.00390625
-8335551582381189008,0,0,0,-0.0273438,-0.03125,-0.00390625
-8335551582374013008,0,0,0,0.0117188,0.0078125,-0.00390625
-8335551582364880008,0,0,0,0.0117188,0.0078125,-0.00390625
-8335551582356084008,0,0,0,0.0117188,0.0078125,-0.00390625
-8335551582347892008,0,0,0,0.0117188,-0.03125,-0.00390625
-8335551582335557008,0,0,0,0.0117188,-0.03125,0.0351562
-8335551582325473008,0,0,0,0.0117188,-0.03125,0.0351562
-8335551582313036008,0,0,0,0.0117188,0.0078125,-0.00390625
-8335551582304521008,0,0,0,0.0507812,-0.03125,-0.00390625
-8335551582292950008,0,0,0,0.0507812,-0.03125,-0.00390625
-8335551582282851008,0,0,0,0.0507812,-0.03125,-0.00390625
-8335551582272684008,0,0,0,0.0117188,0.015625,-0.00390625
-8335551582263890008,0,0,0,0.0117188,-0.0234375,0.0351562
-8335551582258859008,0,0,0,0.0117188,-0.0234375,-0.00390625
-8335551582243864008,0,0,0,0.0117188,-0.0234375,-0.00390625
-8335551582233873008,0,0,0,0.0507812,0.015625,-0.00390625
-8335551582222624008,0,0,0,0.0507812,0.015625,-0.00390625
-8335551582213144008,0,0,0,-0.0273438,-0.03125,0.0351562
-8335551582201111008,0,0,0,0.0117188,-0.03125,-0.00390625
-8335551582192550008,0,0,0,0.0117188,0.0078125,0.0351562
-8335551582183566008,0,0,0,0.0117188,-0.03125,-0.0429688
-8335551582175400008,0,0,0,0.0117188,-0.03125,-0.0429688
-8335551582169506008,0,0,0,0.0117188,0.0078125,0.0351562
-8335551582159457008,0,0,0,0.0117188,0.0078125,0.0351562
-8335551582149831008,0,0,0,0.0117188,0.0078125,0.0351562
-8335551582143856008,0,0,0,0.0117188,-0.03125,0.0351562
-8335551582134239008,0,0,0,0.0117188,-0.03125,0.0351562
-8335551582127290008,0,0,0,0.00390625,0.0078125,-0.00390625
-8335551582115858008,0,0,0,0.00390625,0.0078125,-0.00390625
-8335551582107492008,0,0,0,0.00390625,0.0078125,0.0351562
-8335551582098704008,0,0,0,0.00390625,-0.03125,-0.00390625
-8335551582088493008,0,0,0,0.00390625,-0.03125,-0.00390625
-8335551582081941008,0,0,0,0.00390625,0.0078125,0.0351562
-8335551582072780008,0,0,0,-0.0351562,-0.03125,-0.00390625
-8335551582062507008,0,0,0,0.00390625,0.0078125,-0.00390625
-8335551582051828008,0,0,0,0.00390625,-0.03125,-0.00390625
-8335551582039557008,0,0,0,0.0429688,-0.03125,-0.0429688
-8335551582032027008,0,0,0,0.0429688,-0.03125,-0.0429688
-8335551582022714008,0,0,0,0.00390625,0.0078125,-0.00390625
-8335551582013923008,0,0,0,0.00390625,-0.03125,0.0351562
-8335551582006595008,0,0,0,0.00390625,-0.03125,0.0351562
-8335551582000710008,0,0,0,-0.0351562,-0.03125,-0.00390625
-8335551581992871008,0,0,0,0.00390625,0.0078125,-0.0429688
-8335551581987187008,0,0,0,0.00390625,0.0078125,0.0351562
-8335551581976549008,0,0,0,0.00390625,0.0078125,-0.00390625
-8335551581966476008,0,0,0,0.00390625,-0.03125,0.0351562
-8335551581958343008,0,0,0,0.00390625,-0.03125,-0.00390625
-8335551581949541008,0,0,0,-0.0351562,0.0078125,-0.00390625
-8335551581943476008,0,0,0,-0.0351562,0.0078125,-0.00390625
-8335551581936440008,0,0,0,-0.0351562,0.0078125,-0.00390625
-8335551581930548008,0,0,0,0.00390625,-0.03125,-0.00390625
-8335551581925634008,0,0,0,0.00390625,-0.03125,0.0351562
-8335551581920710008,0,0,0,0.0429688,-0.03125,-0.00390625
-8335551581914565008,0,0,0,0.00390625,-0.0234375,-0.0429688
-8335551581908576008,0,0,0,0.00390625,0.015625,-0.00390625
-8335551581902059008,0,0,0,0.00390625,0.015625,-0.00390625
-8335551581893754008,0,0,0,0.00390625,0.0546875,-0.00390625
-8335551581885666008,0,0,0,0.00390625,0.0546875,-0.00390625
-8335551581879724008,0,0,0,0.00390625,-0.0234375,-0.00390625
-8335551581872423008,0,0,0,0.00390625,-0.0234375,-0.00390625
-8335551581865962008,0,0,0,0.00390625,0.015625,0.0351562
-8335551581860249008,0,0,0,0.00390625,0.015625,0.0351562
-8335551581855317008,0,0,0,-0.0351562,0.015625,-0.00390625
-8335551581848896008,0,0,0,0.0429688,-0.0234375,-0.00390625
-8335551581842123008,0,0,0,0.00390625,0.015625,-0.00390625
-8335551581832399008,0,0,0,0.00390625,0.015625,-0.00390625
-8335551581824556008,0,0,0,0.00390625,0.015625,-0.00390625
-8335551581815714008,0,0,0,0.00390625,0.015625,-0.00390625
-8335551581806580008,0,0,0,-0.0351562,0.015625,0.0351562
-8335551581798356008,0,0,0,-0.0351562,0.015625,0.0351562
-8335551581789271008,0,0,0,-0.0351562,0.015625,-0.00390625
-8335551581781666008,0,0,0,-0.0351562,0.015625,-0.00390625
-8335551581773747008,0,0,0,-0.0351562,0.015625,-0.00390625
-8335551581765031008,0,0,0,-0.0351562,0.015625,-0.00390625
-8335551581759097008,0,0,0,0.00390625,0.015625,-0.00390625
-8335551581751791008,0,0,0,0.00390625,0.015625,-0.00390625
-8335551581745698008,0,0,0,-0.0351562,0.015625,-0.00390625
-8335551581739834008,0,0,0,0.00390625,0.015625,0.0351562
-8335551581732535008,0,0,0,0.00390625,0.015625,0.0351562
-8335551581725702008,0,0,0,0.00390625,0.015625,0.0351562
-8335551581718732008,0,0,0,0.0429688,-0.0234375,-0.00390625
-8335551581712145008,0,0,0,0.0429688,-0.0234375,-0.00390625
-8335551581704791008,0,0,0,0.00390625,0.015625,0.0351562
-8335551581699838008,0,0,0,-0.0351562,0.0546875,-0.00390625
-8335551581693860008,0,0,0,-0.0351562,0.0546875,-0.00390625
-8335551581687445008,0,0,0,-0.0351562,0.0546875,-0.00390625
-8335551581680929008,0,0,0,0.0429688,0.0078125,-0.00390625
-8335551581676008008,0,0,0,0.00390625,0.0078125,-0.00390625
-8335551581668117008,0,0,0,-0.0351562,0.0078125,-0.00390625
-8335551581659046008,0,0,0,0.00390625,0.0078125,-0.00390625
-8335551581651416008,0,0,0,0.00390625,0.0078125,-0.00390625
-8335551581644479008,0,0,0,0.00390625,0.0078125,0.0351562
-8335551581635022008,0,0,0,0.00390625,0.0078125,-0.00390625
-8335551581626844008,0,0,0,0.00390625,0.0078125,-0.00390625
-8335551581614495008,0,0,0,0.00390625,-0.03125,0.0351562
-8335551581603896008,0,0,0,0.00390625,-0.03125,0.0351562
-8335551581595652008,0,0,0,0.00390625,-0.03125,0.0351562
-8335551581589758008,0,0,0,0.00390625,0.046875,-0.00390625
-8335551581580787008,0,0,0,0.00390625,0.0078125,0.0351562
-8335551581572548008,0,0,0,0.00390625,0.0078125,-0.0429688
-8335551581562866008,0,0,0,0.00390625,0.0078125,0.0351562
-8335551581554536008,0,0,0,0.00390625,0.0078125,0.0351562
-8335551581547015008,0,0,0,0.00390625,0.0078125,0.0351562
-8335551581539613008,0,0,0,-0.0351562,0.0078125,0.0351562
-8335551581529897008
